"GEOID","year","STATEFP","COUNTYFP","NAMELSAD","June_AvgMaxTF","July_AvgMaxTF","Aug_AvgMaxTF","AvgAnnMaxTF","TotpercInch"
"51003011201","1984","51","003","Census Tract 112.01",85.28,81.95,83.21,66.08,54.33
"51003011201","1985","51","003","Census Tract 112.01",80.87,83.83,81.55,66.49,53.31
"51003011201","1986","51","003","Census Tract 112.01",85.25,88.68,80.78,66.51,37.46
"51003011201","1987","51","003","Census Tract 112.01",84.61,89.59,87.04,66.23,51.31
"51003011201","1988","51","003","Census Tract 112.01",82.57,88.19,87.38,65.35,37.03
"51003011201","1989","51","003","Census Tract 112.01",82.34,83.37,80.71,64.49,59.17
"51003011201","1990","51","003","Census Tract 112.01",82.33,86.66,82.13,68.32,50.63
"51003011201","1991","51","003","Census Tract 112.01",83.16,85.67,83.71,67.89,43.15
"51003011201","1992","51","003","Census Tract 112.01",77.57,86.09,80.05,64.38,49.49
"51003011201","1993","51","003","Census Tract 112.01",83.07,89.04,86.5,65.54,48.85
"51003011201","1994","51","003","Census Tract 112.01",84.38,85.05,81,65.91,49.07
"51003011201","1995","51","003","Census Tract 112.01",78.9,86.18,85.68,64.95,54.01
"51003011201","1996","51","003","Census Tract 112.01",83.29,82.52,81.48,63.79,60.28
"51003011201","1997","51","003","Census Tract 112.01",79.99,86.86,83.2,65.18,43.98
"51003011201","1998","51","003","Census Tract 112.01",80.96,85.9,85.69,67.87,52.09
"51003011201","1999","51","003","Census Tract 112.01",81.86,89.98,86.21,67.7,46.9
"51003011201","2000","51","003","Census Tract 112.01",82.93,81.79,81.75,65.7,42.86
"51003011201","2001","51","003","Census Tract 112.01",82.37,82.3,85.36,67.17,35.08
"51003011201","2002","51","003","Census Tract 112.01",85.59,86.96,87.51,67.29,40.92
"51003011201","2003","51","003","Census Tract 112.01",78.8,83.78,84.66,64.49,76.22
"51003011201","2004","51","003","Census Tract 112.01",80.23,84.29,82.57,66.05,56.89
"51003011201","2005","51","003","Census Tract 112.01",83.04,86.23,85.98,66.04,46.71
"51003011201","2006","51","003","Census Tract 112.01",81.75,86.91,87.64,67.73,49.8
"51003011201","2007","51","003","Census Tract 112.01",81.57,84.18,87.48,66.9,36.98
"51003011201","2008","51","003","Census Tract 112.01",85.57,85.67,83.18,65.57,40.4
"51003011201","2009","51","003","Census Tract 112.01",80.62,80.56,84.05,64.04,51.6
"51003011201","2010","51","003","Census Tract 112.01",86.59,89.47,85.33,66.3,46.44
"51003011201","2011","51","003","Census Tract 112.01",83.79,88.88,84.76,66.91,57.18
"51003011201","2012","51","003","Census Tract 112.01",81.48,89.25,83.6,67.72,40.92
"51003011201","2013","51","003","Census Tract 112.01",80.83,83.37,79.99,64.18,57.21
"51003011201","2014","51","003","Census Tract 112.01",82.64,82.89,79.97,63.97,48.54
"51003011201","2015","51","003","Census Tract 112.01",82.33,83.96,83.38,66.23,51.84
"51003011201","2016","51","003","Census Tract 112.01",82.21,87.56,86.3,67.03,48.33
"51003011201","2017","51","003","Census Tract 112.01",82.01,87.26,82.29,67.18,42.26
"51003011201","2018","51","003","Census Tract 112.01",81.82,84.36,84.46,65.4,81.43
"51003011201","2019","51","003","Census Tract 112.01",80.96,87.72,85.3,67.23,49.06
"51003011201","2020","51","003","Census Tract 112.01",81.58,89.27,83.32,66.98,65.68
"51003011202","1980","51","003","Census Tract 112.02",82.57,89.09,88.42,66.81,36.67
"51003011202","1981","51","003","Census Tract 112.02",85.44,85.07,83.17,66.06,39.75
"51003011202","1982","51","003","Census Tract 112.02",79.71,85.6,82.1,66.26,43.93
"51003011202","1983","51","003","Census Tract 112.02",82.79,89.84,89.24,66.39,54.74
"51003011202","1984","51","003","Census Tract 112.02",86.15,83,84.24,66.97,54.98
"51003011202","1985","51","003","Census Tract 112.02",81.8,84.9,82.59,67.41,52.39
"51003011202","1986","51","003","Census Tract 112.02",86.26,89.55,81.54,67.29,37.79
"51003011202","1987","51","003","Census Tract 112.02",85.32,90.42,87.66,66.9,51.13
"51003011202","1988","51","003","Census Tract 112.02",83.23,88.78,87.85,65.95,36.35
"51003011202","1989","51","003","Census Tract 112.02",83.07,83.96,81.17,65.08,59.19
"51003011202","1990","51","003","Census Tract 112.02",83.03,87.33,82.7,69.02,50.09
"51003011202","1991","51","003","Census Tract 112.02",83.99,86.06,84.5,68.58,44.13
"51003011202","1992","51","003","Census Tract 112.02",78.34,86.85,80.72,65.09,50.82
"51003011202","1993","51","003","Census Tract 112.02",83.76,89.91,87.32,66.29,49.44
"51003011202","1994","51","003","Census Tract 112.02",85.37,86.06,82.04,66.81,49.99
"51003011202","1995","51","003","Census Tract 112.02",79.76,87.26,86.76,65.85,51.61
"51003011202","1996","51","003","Census Tract 112.02",84.22,83.59,82.51,64.67,58.62
"51003011202","1997","51","003","Census Tract 112.02",80.85,87.51,84.05,66.04,43.21
"51003011202","1998","51","003","Census Tract 112.02",81.72,86.8,86.85,68.8,50.56
"51003011202","1999","51","003","Census Tract 112.02",82.58,90.76,86.87,68.45,45.73
"51003011202","2000","51","003","Census Tract 112.02",83.58,82.48,82.7,66.52,40.74
"51003011202","2001","51","003","Census Tract 112.02",83.33,83.34,86.36,68.13,34.67
"51003011202","2002","51","003","Census Tract 112.02",86.67,87.99,88.26,68.13,41.2
"51003011202","2003","51","003","Census Tract 112.02",79.42,84.46,85.48,65.27,73.49
"51003011202","2004","51","003","Census Tract 112.02",80.68,84.58,82.77,66.56,53.05
"51003011202","2005","51","003","Census Tract 112.02",83.59,86.75,86.52,66.79,45.42
"51003011202","2006","51","003","Census Tract 112.02",82.41,87.48,88.1,68.32,48.69
"51003011202","2007","51","003","Census Tract 112.02",82.32,84.96,87.97,67.65,35.33
"51003011202","2008","51","003","Census Tract 112.02",86.48,86.69,84.3,66.44,41.91
"51003011202","2009","51","003","Census Tract 112.02",81.34,81.48,84.88,64.92,48.87
"51003011202","2010","51","003","Census Tract 112.02",87.22,90.14,86.07,67.13,42.45
"51003011202","2011","51","003","Census Tract 112.02",84.45,89.33,85.48,67.68,57.05
"51003011202","2012","51","003","Census Tract 112.02",82.35,90.24,84.52,68.65,39.3
"51003011202","2013","51","003","Census Tract 112.02",81.66,84.23,80.57,65.04,56.5
"51003011202","2014","51","003","Census Tract 112.02",83.41,83.93,80.8,64.84,48.05
"51003011202","2015","51","003","Census Tract 112.02",82.77,84.57,83.91,66.87,51.47
"51003011202","2016","51","003","Census Tract 112.02",82.92,88.34,86.9,67.77,46.1
"51003011202","2017","51","003","Census Tract 112.02",82.61,88.05,83.02,67.91,39.91
"51003011202","2018","51","003","Census Tract 112.02",82.13,84.75,85.01,66.02,79.34
"51003011202","2019","51","003","Census Tract 112.02",81.4,88.14,85.76,67.85,48.79
"51003011202","2020","51","003","Census Tract 112.02",82.14,89.86,83.78,67.67,67.14
"51003011301","1980","51","003","Census Tract 113.01",83.49,89.9,89.44,67.63,35.63
"51003011301","1981","51","003","Census Tract 113.01",86.38,86.05,83.82,66.89,38.63
"51003011301","1982","51","003","Census Tract 113.01",80.5,86.4,82.86,66.99,41.9
"51003011301","1983","51","003","Census Tract 113.01",83.71,90.75,90.29,67.34,52.57
"51003011301","1984","51","003","Census Tract 113.01",86.98,84,85.25,67.87,52.13
"51003011301","1985","51","003","Census Tract 113.01",82.77,85.92,83.52,68.35,50.78
"51003011301","1986","51","003","Census Tract 113.01",87.22,90.34,82.16,68.02,37.37
"51003011301","1987","51","003","Census Tract 113.01",85.9,91.07,88.27,67.57,49.92
"51003011301","1988","51","003","Census Tract 113.01",83.89,89.22,88.23,66.5,35.33
"51003011301","1989","51","003","Census Tract 113.01",83.83,84.53,81.63,65.68,57.22
"51003011301","1990","51","003","Census Tract 113.01",83.68,87.83,83.36,69.67,47.61
"51003011301","1991","51","003","Census Tract 113.01",84.78,86.51,85.26,69.25,43.95
"51003011301","1992","51","003","Census Tract 113.01",79.13,87.61,81.44,65.86,48.86
"51003011301","1993","51","003","Census Tract 113.01",84.45,90.75,88.06,67.05,49.79
"51003011301","1994","51","003","Census Tract 113.01",86.22,87.04,83.05,67.7,49.57
"51003011301","1995","51","003","Census Tract 113.01",80.73,88.34,87.87,66.83,49.83
"51003011301","1996","51","003","Census Tract 113.01",85.22,84.75,83.62,65.61,56.58
"51003011301","1997","51","003","Census Tract 113.01",81.81,88.31,85.05,67,41.32
"51003011301","1998","51","003","Census Tract 113.01",82.68,87.85,88.14,69.84,48.13
"51003011301","1999","51","003","Census Tract 113.01",83.45,91.57,87.7,69.33,43.1
"51003011301","2000","51","003","Census Tract 113.01",84.32,83.29,83.77,67.43,37.91
"51003011301","2001","51","003","Census Tract 113.01",84.41,84.41,87.46,69.14,33.55
"51003011301","2002","51","003","Census Tract 113.01",87.8,89.12,89.26,69.13,41.19
"51003011301","2003","51","003","Census Tract 113.01",80.34,85.4,86.59,66.22,70.46
"51003011301","2004","51","003","Census Tract 113.01",81.34,85.22,83.24,67.27,49.77
"51003011301","2005","51","003","Census Tract 113.01",84.38,87.65,87.39,67.76,43.88
"51003011301","2006","51","003","Census Tract 113.01",83.11,88.37,88.81,69.2,46.43
"51003011301","2007","51","003","Census Tract 113.01",83.45,86.22,88.85,68.8,33.06
"51003011301","2008","51","003","Census Tract 113.01",87.57,87.87,85.49,67.54,41.45
"51003011301","2009","51","003","Census Tract 113.01",82.32,82.64,85.96,65.96,48.85
"51003011301","2010","51","003","Census Tract 113.01",87.94,90.9,86.77,67.99,39.03
"51003011301","2011","51","003","Census Tract 113.01",85.37,89.97,86.38,68.65,55.48
"51003011301","2012","51","003","Census Tract 113.01",83.41,91.38,85.62,69.73,36.88
"51003011301","2013","51","003","Census Tract 113.01",82.75,85.4,81.53,66.09,55.34
"51003011301","2014","51","003","Census Tract 113.01",84.39,85.12,81.78,65.85,45.81
"51003011301","2015","51","003","Census Tract 113.01",83.72,85.7,84.93,67.88,49.77
"51003011301","2016","51","003","Census Tract 113.01",83.77,89.24,87.64,68.61,43.51
"51003011301","2017","51","003","Census Tract 113.01",83.15,88.78,83.74,68.61,37.59
"51003011301","2018","51","003","Census Tract 113.01",82.48,85.05,85.51,66.61,75.27
"51003011301","2019","51","003","Census Tract 113.01",81.78,88.5,86.22,68.45,45.79
"51003011301","2020","51","003","Census Tract 113.01",82.69,90.45,84.22,68.35,65.91
"51003011302","1980","51","003","Census Tract 113.02",83.69,90.1,89.39,67.68,35.57
"51003011302","1981","51","003","Census Tract 113.02",86.41,86.17,84.18,66.95,38.32
"51003011302","1982","51","003","Census Tract 113.02",80.69,86.62,82.9,67.03,41.6
"51003011302","1983","51","003","Census Tract 113.02",83.82,90.91,90.28,67.32,52.68
"51003011302","1984","51","003","Census Tract 113.02",87.18,84.15,85.36,67.88,51.83
"51003011302","1985","51","003","Census Tract 113.02",82.77,86.09,83.74,68.33,51.48
"51003011302","1986","51","003","Census Tract 113.02",87.31,90.42,82.46,68.11,38.07
"51003011302","1987","51","003","Census Tract 113.02",86.1,91.31,88.42,67.6,49.08
"51003011302","1988","51","003","Census Tract 113.02",84.01,89.46,88.44,66.61,34.96
"51003011302","1989","51","003","Census Tract 113.02",83.83,84.63,81.73,65.69,56.28
"51003011302","1990","51","003","Census Tract 113.02",83.86,88.03,83.27,69.81,48.5
"51003011302","1991","51","003","Census Tract 113.02",84.91,86.47,85.58,69.34,43.98
"51003011302","1992","51","003","Census Tract 113.02",79.11,87.51,81.4,65.79,50.76
"51003011302","1993","51","003","Census Tract 113.02",84.49,90.85,88.22,67,48.55
"51003011302","1994","51","003","Census Tract 113.02",86.54,87.11,83.09,67.7,50.25
"51003011302","1995","51","003","Census Tract 113.02",80.81,88.5,88,66.77,48.97
"51003011302","1996","51","003","Census Tract 113.02",85.1,84.67,83.68,65.52,56.44
"51003011302","1997","51","003","Census Tract 113.02",81.81,88.35,85.01,66.92,41.27
"51003011302","1998","51","003","Census Tract 113.02",82.57,87.78,88.21,69.76,47.56
"51003011302","1999","51","003","Census Tract 113.02",83.57,91.66,87.57,69.13,42.71
"51003011302","2000","51","003","Census Tract 113.02",84.16,83.1,83.61,67.2,38.04
"51003011302","2001","51","003","Census Tract 113.02",84.3,84.35,87.4,68.96,32.68
"51003011302","2002","51","003","Census Tract 113.02",87.61,88.99,89.1,68.88,39.63
"51003011302","2003","51","003","Census Tract 113.02",80.18,85.34,86.5,65.97,69.87
"51003011302","2004","51","003","Census Tract 113.02",80.95,84.76,83.02,66.88,49.65
"51003011302","2005","51","003","Census Tract 113.02",84.11,87.38,87.16,67.51,41.78
"51003011302","2006","51","003","Census Tract 113.02",82.92,87.95,88.37,68.84,45.39
"51003011302","2007","51","003","Census Tract 113.02",83.45,86.11,88.75,68.51,31.23
"51003011302","2008","51","003","Census Tract 113.02",87.28,87.67,85.34,67.26,40.68
"51003011302","2009","51","003","Census Tract 113.02",82.09,82.46,85.79,65.73,45.59
"51003011302","2010","51","003","Census Tract 113.02",87.98,90.85,86.8,67.89,37.64
"51003011302","2011","51","003","Census Tract 113.02",85.29,89.93,86.21,68.46,53.76
"51003011302","2012","51","003","Census Tract 113.02",83.21,91.02,85.33,69.46,36.66
"51003011302","2013","51","003","Census Tract 113.02",82.51,85.16,81.24,65.83,53.32
"51003011302","2014","51","003","Census Tract 113.02",84.08,84.71,81.61,65.55,45.58
"51003011302","2015","51","003","Census Tract 113.02",83.4,85.44,84.73,67.61,48.57
"51003011302","2016","51","003","Census Tract 113.02",83.56,89.03,87.48,68.41,41.03
"51003011302","2017","51","003","Census Tract 113.02",83.18,88.65,83.54,68.5,35.36
"51003011302","2018","51","003","Census Tract 113.02",82.27,85.07,85.44,66.51,71.6
"51003011302","2019","51","003","Census Tract 113.02",81.73,88.4,86.02,68.37,44.02
"51003011302","2020","51","003","Census Tract 113.02",82.67,90.31,84.19,68.3,61.97
"51003011303","1980","51","003","Census Tract 113.03",83.66,90.05,89.35,67.64,35.72
"51003011303","1981","51","003","Census Tract 113.03",86.39,86.14,84.1,66.91,38.34
"51003011303","1982","51","003","Census Tract 113.03",80.63,86.58,82.87,67,41.69
"51003011303","1983","51","003","Census Tract 113.03",83.79,90.87,90.25,67.3,52.6
"51003011303","1984","51","003","Census Tract 113.03",87.14,84.13,85.35,67.85,52.04
"51003011303","1985","51","003","Census Tract 113.03",82.75,86.08,83.7,68.32,51.48
"51003011303","1986","51","003","Census Tract 113.03",87.31,90.37,82.4,68.08,37.97
"51003011303","1987","51","003","Census Tract 113.03",86.05,91.27,88.37,67.58,49.85
"51003011303","1988","51","003","Census Tract 113.03",83.98,89.42,88.41,66.58,35.18
"51003011303","1989","51","003","Census Tract 113.03",83.85,84.63,81.74,65.7,56.2
"51003011303","1990","51","003","Census Tract 113.03",83.85,87.98,83.28,69.77,48.4
"51003011303","1991","51","003","Census Tract 113.03",84.9,86.47,85.55,69.32,43.92
"51003011303","1992","51","003","Census Tract 113.03",79.12,87.52,81.4,65.79,51.02
"51003011303","1993","51","003","Census Tract 113.03",84.47,90.82,88.18,67,48.85
"51003011303","1994","51","003","Census Tract 113.03",86.52,87.1,83.09,67.69,50.44
"51003011303","1995","51","003","Census Tract 113.03",80.83,88.51,87.99,66.78,49.09
"51003011303","1996","51","003","Census Tract 113.03",85.11,84.67,83.67,65.53,56.48
"51003011303","1997","51","003","Census Tract 113.03",81.82,88.32,84.98,66.92,41.43
"51003011303","1998","51","003","Census Tract 113.03",82.56,87.81,88.21,69.77,47.74
"51003011303","1999","51","003","Census Tract 113.03",83.57,91.66,87.58,69.16,42.7
"51003011303","2000","51","003","Census Tract 113.03",84.18,83.13,83.63,67.23,38.03
"51003011303","2001","51","003","Census Tract 113.03",84.31,84.38,87.42,68.99,32.77
"51003011303","2002","51","003","Census Tract 113.03",87.65,89.01,89.12,68.92,39.91
"51003011303","2003","51","003","Census Tract 113.03",80.22,85.36,86.52,66.01,69.82
"51003011303","2004","51","003","Census Tract 113.03",81,84.82,83.06,66.92,49.35
"51003011303","2005","51","003","Census Tract 113.03",84.19,87.46,87.23,67.54,41.97
"51003011303","2006","51","003","Census Tract 113.03",82.98,88.03,88.46,68.91,45.14
"51003011303","2007","51","003","Census Tract 113.03",83.47,86.16,88.71,68.55,31.22
"51003011303","2008","51","003","Census Tract 113.03",87.32,87.68,85.38,67.29,40.78
"51003011303","2009","51","003","Census Tract 113.03",82.12,82.49,85.81,65.75,46.49
"51003011303","2010","51","003","Census Tract 113.03",87.98,90.89,86.84,67.92,37.78
"51003011303","2011","51","003","Census Tract 113.03",85.31,89.94,86.25,68.49,54.19
"51003011303","2012","51","003","Census Tract 113.03",83.23,91.09,85.36,69.49,36.92
"51003011303","2013","51","003","Census Tract 113.03",82.56,85.24,81.28,65.86,53.47
"51003011303","2014","51","003","Census Tract 113.03",84.11,84.77,81.63,65.58,45.64
"51003011303","2015","51","003","Census Tract 113.03",83.41,85.46,84.78,67.65,48.53
"51003011303","2016","51","003","Census Tract 113.03",83.6,89.08,87.52,68.45,41.38
"51003011303","2017","51","003","Census Tract 113.03",83.19,88.69,83.57,68.53,35.35
"51003011303","2018","51","003","Census Tract 113.03",82.28,85.06,85.46,66.53,71.1
"51003011303","2019","51","003","Census Tract 113.03",81.75,88.44,86.05,68.39,44.35
"51003011303","2020","51","003","Census Tract 113.03",82.7,90.37,84.21,68.32,61.93
"51003011400","1980","51","003","Census Tract 114",83.23,89.76,89.49,67.65,35.6
"51003011400","1981","51","003","Census Tract 114",86.34,85.91,83.73,66.9,39.9
"51003011400","1982","51","003","Census Tract 114",80.39,86.16,82.89,67,42.25
"51003011400","1983","51","003","Census Tract 114",83.52,90.56,90.26,67.27,52.51
"51003011400","1984","51","003","Census Tract 114",86.73,83.65,84.92,67.8,51.82
"51003011400","1985","51","003","Census Tract 114",82.67,85.49,83.17,68.24,51.35
"51003011400","1986","51","003","Census Tract 114",87,90.41,82.04,67.93,34.78
"51003011400","1987","51","003","Census Tract 114",85.86,90.91,88.33,67.58,51.2
"51003011400","1988","51","003","Census Tract 114",83.83,89.12,88.19,66.46,34.75
"51003011400","1989","51","003","Census Tract 114",83.66,84.41,81.55,65.64,59.67
"51003011400","1990","51","003","Census Tract 114",83.48,87.68,83.35,69.61,48.01
"51003011400","1991","51","003","Census Tract 114",84.6,86.66,84.98,69.2,41.63
"51003011400","1992","51","003","Census Tract 114",79,87.53,81.39,65.85,47.02
"51003011400","1993","51","003","Census Tract 114",84.42,90.68,88.03,67.08,51.6
"51003011400","1994","51","003","Census Tract 114",85.73,86.76,82.81,67.59,48.04
"51003011400","1995","51","003","Census Tract 114",80.43,87.91,87.6,66.73,49.93
"51003011400","1996","51","003","Census Tract 114",85.09,84.65,83.35,65.52,56.96
"51003011400","1997","51","003","Census Tract 114",81.55,88.23,85.05,66.91,40.22
"51003011400","1998","51","003","Census Tract 114",82.73,87.61,87.72,69.7,48.25
"51003011400","1999","51","003","Census Tract 114",83.1,91.09,87.61,69.24,43.83
"51003011400","2000","51","003","Census Tract 114",84.29,83.18,83.58,67.39,38.6
"51003011400","2001","51","003","Census Tract 114",84.23,84.06,87.16,69.01,34.67
"51003011400","2002","51","003","Census Tract 114",87.45,88.79,89.21,69.06,42.33
"51003011400","2003","51","003","Census Tract 114",80.37,85.3,86.5,66.29,72.14
"51003011400","2004","51","003","Census Tract 114",81.62,85.62,83.39,67.51,51.99
"51003011400","2005","51","003","Census Tract 114",84.04,87.33,87.18,67.66,45.35
"51003011400","2006","51","003","Census Tract 114",82.9,88.24,88.77,69.15,49.37
"51003011400","2007","51","003","Census Tract 114",83.21,85.96,89.21,68.83,36.89
"51003011400","2008","51","003","Census Tract 114",87.5,87.86,85.31,67.6,42.85
"51003011400","2009","51","003","Census Tract 114",82.3,82.53,85.79,66,54
"51003011400","2010","51","003","Census Tract 114",87.8,90.71,86.46,67.86,44.01
"51003011400","2011","51","003","Census Tract 114",85.34,89.91,86.27,68.71,54.66
"51003011400","2012","51","003","Census Tract 114",83.35,91.21,85.57,69.77,36.73
"51003011400","2013","51","003","Census Tract 114",82.62,85.12,81.61,66.16,56.66
"51003011400","2014","51","003","Census Tract 114",84.4,84.99,81.56,65.87,46.05
"51003011400","2015","51","003","Census Tract 114",83.85,85.61,84.74,67.8,51.05
"51003011400","2016","51","003","Census Tract 114",83.62,89.02,87.56,68.48,46.8
"51003011400","2017","51","003","Census Tract 114",83.11,88.68,83.82,68.55,40.82
"51003011400","2018","51","003","Census Tract 114",82.75,85.21,85.48,66.58,76.24
"51003011400","2019","51","003","Census Tract 114",81.77,88.46,86.34,68.41,44.66
"51003011400","2020","51","003","Census Tract 114",82.53,90.3,84.2,68.19,66.7
"51065020101","1980","51","065","Census Tract 201.01",83.89,90.16,89.83,67.84,34.57
"51065020101","1981","51","065","Census Tract 201.01",86.75,86.43,83.86,67.09,35.77
"51065020101","1982","51","065","Census Tract 201.01",80.74,86.72,83.08,67.18,42.97
"51065020101","1983","51","065","Census Tract 201.01",84.11,91.14,90.76,67.72,48.93
"51065020101","1984","51","065","Census Tract 201.01",87.34,84.59,85.86,68.21,49.75
"51065020101","1985","51","065","Census Tract 201.01",83.23,86.64,84.06,68.8,47.58
"51065020101","1986","51","065","Census Tract 201.01",87.69,90.38,82.23,68.24,36.09
"51065020101","1987","51","065","Census Tract 201.01",86,91.31,88.37,67.84,49.68
"51065020101","1988","51","065","Census Tract 201.01",84.14,89.44,88.34,66.74,35.08
"51065020101","1989","51","065","Census Tract 201.01",84.37,84.91,81.97,66.03,53.27
"51065020101","1990","51","065","Census Tract 201.01",84.13,87.96,83.71,69.99,45.64
"51065020101","1991","51","065","Census Tract 201.01",85.2,86.85,85.88,69.61,42.14
"51065020101","1992","51","065","Census Tract 201.01",79.64,87.95,81.85,66.25,44.43
"51065020101","1993","51","065","Census Tract 201.01",84.71,91.07,88.22,67.36,48.31
"51065020101","1994","51","065","Census Tract 201.01",86.69,87.61,83.55,68.06,48.73
"51065020101","1995","51","065","Census Tract 201.01",81.51,89.05,88.42,67.32,47.66
"51065020101","1996","51","065","Census Tract 201.01",85.69,85.29,84.13,66.03,57.13
"51065020101","1997","51","065","Census Tract 201.01",82.4,88.53,85.53,67.48,40.7
"51065020101","1998","51","065","Census Tract 201.01",83.09,88.54,89.01,70.38,45.15
"51065020101","1999","51","065","Census Tract 201.01",84.09,92.04,88.13,69.75,41.73
"51065020101","2000","51","065","Census Tract 201.01",84.61,83.7,84.33,67.83,37.11
"51065020101","2001","51","065","Census Tract 201.01",84.93,85.1,88.22,69.68,31.47
"51065020101","2002","51","065","Census Tract 201.01",88.44,89.86,89.99,69.79,42.63
"51065020101","2003","51","065","Census Tract 201.01",81.05,86.07,87.33,66.75,68.41
"51065020101","2004","51","065","Census Tract 201.01",81.89,85.7,83.7,67.75,45.95
"51065020101","2005","51","065","Census Tract 201.01",85.2,88.61,88.2,68.35,43.19
"51065020101","2006","51","065","Census Tract 201.01",83.75,89.1,89.56,69.82,45.6
"51065020101","2007","51","065","Census Tract 201.01",84.14,87.09,88.97,69.38,32.66
"51065020101","2008","51","065","Census Tract 201.01",88.19,88.43,86.25,68.24,38.89
"51065020101","2009","51","065","Census Tract 201.01",83.14,83.7,86.99,66.71,49.21
"51065020101","2010","51","065","Census Tract 201.01",88.56,91.68,87.55,68.7,38.78
"51065020101","2011","51","065","Census Tract 201.01",85.83,90.49,87.04,69.13,53.47
"51065020101","2012","51","065","Census Tract 201.01",84.04,92.04,86.3,70.29,36.78
"51065020101","2013","51","065","Census Tract 201.01",83.57,86.38,82.13,66.65,54.43
"51065020101","2014","51","065","Census Tract 201.01",84.91,85.95,82.48,66.46,44.36
"51065020101","2015","51","065","Census Tract 201.01",84.14,86.12,85.74,68.47,47.41
"51065020101","2016","51","065","Census Tract 201.01",84.33,89.71,88.17,69.08,41.36
"51065020101","2017","51","065","Census Tract 201.01",83.56,89.25,84.1,69.04,35.3
"51065020101","2018","51","065","Census Tract 201.01",82.79,85.31,86.05,67.05,72.03
"51065020101","2019","51","065","Census Tract 201.01",82.22,88.95,86.61,68.85,43.77
"51065020101","2020","51","065","Census Tract 201.01",83.34,91.27,84.71,68.92,62.65
"51065020102","1980","51","065","Census Tract 201.02",84.01,90.29,89.93,67.99,34.55
"51065020102","1981","51","065","Census Tract 201.02",86.87,86.53,84,67.24,35.86
"51065020102","1982","51","065","Census Tract 201.02",80.85,86.82,83.2,67.3,42.33
"51065020102","1983","51","065","Census Tract 201.02",84.21,91.23,90.86,67.84,48.96
"51065020102","1984","51","065","Census Tract 201.02",87.44,84.65,85.9,68.33,49.31
"51065020102","1985","51","065","Census Tract 201.02",83.32,86.65,84.08,68.89,47.97
"51065020102","1986","51","065","Census Tract 201.02",87.78,90.57,82.37,68.36,36.21
"51065020102","1987","51","065","Census Tract 201.02",86.07,91.37,88.47,67.89,49.26
"51065020102","1988","51","065","Census Tract 201.02",84.21,89.42,88.35,66.76,34.89
"51065020102","1989","51","065","Census Tract 201.02",84.34,84.87,81.89,66.03,53.71
"51065020102","1990","51","065","Census Tract 201.02",84.13,88.02,83.76,70.03,45.45
"51065020102","1991","51","065","Census Tract 201.02",85.26,86.81,85.84,69.65,42.9
"51065020102","1992","51","065","Census Tract 201.02",79.67,88.05,81.9,66.32,45.13
"51065020102","1993","51","065","Census Tract 201.02",84.81,91.18,88.36,67.46,48.2
"51065020102","1994","51","065","Census Tract 201.02",86.8,87.7,83.67,68.2,48.68
"51065020102","1995","51","065","Census Tract 201.02",81.5,89.11,88.53,67.41,47.2
"51065020102","1996","51","065","Census Tract 201.02",85.8,85.41,84.26,66.13,56.32
"51065020102","1997","51","065","Census Tract 201.02",82.46,88.69,85.63,67.57,40.23
"51065020102","1998","51","065","Census Tract 201.02",83.21,88.6,89.06,70.47,45.13
"51065020102","1999","51","065","Census Tract 201.02",84.13,92.14,88.23,69.84,41.33
"51065020102","2000","51","065","Census Tract 201.02",84.73,83.81,84.45,67.95,36.53
"51065020102","2001","51","065","Census Tract 201.02",85.11,85.19,88.29,69.79,31.24
"51065020102","2002","51","065","Census Tract 201.02",88.55,89.92,90.01,69.82,41.99
"51065020102","2003","51","065","Census Tract 201.02",81.04,86.11,87.37,66.81,67.98
"51065020102","2004","51","065","Census Tract 201.02",81.91,85.77,83.72,67.81,46.31
"51065020102","2005","51","065","Census Tract 201.02",85.24,88.62,88.22,68.46,43.42
"51065020102","2006","51","065","Census Tract 201.02",83.79,89.2,89.54,69.89,45.15
"51065020102","2007","51","065","Census Tract 201.02",84.23,87.18,89.17,69.5,32.39
"51065020102","2008","51","065","Census Tract 201.02",88.29,88.57,86.31,68.28,38.57
"51065020102","2009","51","065","Census Tract 201.02",83.11,83.62,86.9,66.7,48.74
"51065020102","2010","51","065","Census Tract 201.02",88.56,91.62,87.46,68.67,38.03
"51065020102","2011","51","065","Census Tract 201.02",86,90.52,87.1,69.27,53.88
"51065020102","2012","51","065","Census Tract 201.02",84.2,92.21,86.41,70.43,36.16
"51065020102","2013","51","065","Census Tract 201.02",83.64,86.48,82.3,66.79,54.37
"51065020102","2014","51","065","Census Tract 201.02",85.11,86.06,82.6,66.57,44.51
"51065020102","2015","51","065","Census Tract 201.02",84.39,86.48,85.87,68.64,48.06
"51065020102","2016","51","065","Census Tract 201.02",84.36,89.8,88.19,69.14,40.79
"51065020102","2017","51","065","Census Tract 201.02",83.53,89.26,84.14,69.06,35.18
"51065020102","2018","51","065","Census Tract 201.02",82.74,85.26,85.96,67.03,72.65
"51065020102","2019","51","065","Census Tract 201.02",82.14,88.85,86.57,68.86,44.29
"51065020102","2020","51","065","Census Tract 201.02",83.23,91.11,84.63,68.87,63.52
"51065020200","1980","51","065","Census Tract 202",84.06,90.31,90.3,68.1,33.18
"51065020200","1981","51","065","Census Tract 202",87.13,86.72,83.8,67.33,33.71
